customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value
4005,Daniel Booth,alan14@example.org,SG,45,2020-05-10,False,1003.0,1.0,80.17,2.0,1.0,2.0,212,At-risk customers,80.17
4006,Sonia Evans,michelle97@example.net,MX,43,2025-08-04,True,2039.0,1.0,214.92,1.0,1.0,3.0,113,At-risk customers,214.92
4007,Gregory Salinas,joseph13@example.com,US,51,2024-03-14,True,838.0,1.0,16.86,3.0,1.0,1.0,311,High-value loyal customers,16.86
4008,Shirley Turner,vcarr@example.org,CA,21,2025-01-07,False,68.0,1.0,110.54,5.0,1.0,2.0,512,New buyers,110.54
4009,Jason Malone,jamie85@example.org,US,55,2023-12-07,True,771.0,1.0,140.59,3.0,1.0,2.0,312,High-value loyal customers,140.59
4010,Michelle Gutierrez,diana42@example.com,NL,35,2020-01-09,True,1741.0,1.0,392.73,1.0,1.0,4.0,114,At-risk customers,392.73
4011,Ryan Riley,carolyndavis@example.net,MX,66,2022-11-12,True,500.0,3.0,480.32,3.0,4.0,5.0,345,New buyers,160.10666666666663
4013,Pamela Barrett,jonesrobert@example.net,ES,25,2024-06-21,False,406.0,2.0,186.36,4.0,3.0,3.0,433,High-value loyal customers,93.18
4015,Aaron Mitchell,nicolejohnson@example.com,SG,33,2025-06-01,True,897.0,4.0,394.9,2.0,5.0,4.0,254,At-risk customers,98.725
4016,Danielle King,meredith58@example.net,MX,62,2025-01-28,False,1533.0,1.0,81.79,1.0,1.0,2.0,112,At-risk customers,81.79
4019,Michael Cook,tonyyoder@example.net,IN,28,2021-05-07,False,280.0,3.0,435.02,4.0,4.0,5.0,445,High-value loyal customers,145.00666666666666
4020,Robert Williams,jeffreyrogers@example.net,SG,20,2020-01-15,False,1727.0,1.0,359.0,1.0,1.0,4.0,114,At-risk customers,359.0
4022,Rebecca Christensen,mitchellwilliam@example.org,NL,31,2020-08-26,False,608.0,3.0,322.36,3.0,4.0,4.0,344,New buyers,107.45333333333332
4023,Katie Young,shannon44@example.net,US,62,2020-05-19,False,113.0,2.0,116.64,5.0,3.0,2.0,532,Price-sensitive users,58.32
4024,Marisa Hogan,pscott@example.org,US,48,2021-01-04,True,40.0,3.0,360.5700000000001,5.0,4.0,4.0,544,High-value loyal customers,120.19
4026,Charles Cortez MD,jeffrey53@example.org,ES,53,2025-04-27,True,246.0,2.0,136.48000000000002,4.0,3.0,2.0,432,Price-sensitive users,68.24000000000001
4027,Lorraine Gonzalez,deborah40@example.net,CA,34,2022-06-10,True,445.0,2.0,355.72,4.0,3.0,4.0,434,High-value loyal customers,177.86
4028,Nicholas Lee,stephanieharrison@example.net,GB,43,2022-02-05,True,100.0,1.0,30.27,5.0,1.0,1.0,511,New buyers,30.27
4029,Cathy Campbell,blevinskelly@example.net,GB,20,2021-10-03,True,1565.0,1.0,57.87,1.0,1.0,1.0,111,At-risk customers,57.87
4031,Antonio Lewis,rsmith@example.org,BR,52,2025-08-05,True,352.0,1.0,132.74,4.0,1.0,2.0,412,New buyers,132.74
4032,Lawrence Lee,qgonzales@example.net,CA,57,2021-01-06,True,123.0,3.0,847.8299999999999,5.0,4.0,5.0,545,High-value loyal customers,282.61
4033,Cindy Miller,oadams@example.org,US,52,2023-12-26,True,518.0,1.0,21.48,3.0,1.0,1.0,311,High-value loyal customers,21.48
4035,Robert Edwards,qjones@example.net,DE,24,2020-08-21,True,1004.0,3.0,182.48,2.0,4.0,3.0,243,At-risk customers,60.82666666666668
4036,Debra Hines,ladams@example.com,US,50,2020-03-10,True,22.0,1.0,125.11,5.0,1.0,2.0,512,New buyers,125.11
4037,Bradley Velasquez,crivera@example.org,SE,42,2024-09-16,True,464.0,1.0,102.3,4.0,1.0,2.0,412,New buyers,102.3
4038,Alexander Parker,eric96@example.net,JP,61,2023-09-28,True,1993.0,1.0,12.96,1.0,1.0,1.0,111,At-risk customers,12.96
4039,Mark Hickman,billy79@example.com,ES,36,2022-06-10,False,455.0,1.0,209.34,4.0,1.0,3.0,413,New buyers,209.34
4040,Kyle Mcgrath,eric46@example.net,CA,69,2025-08-18,True,653.0,1.0,13.13,3.0,1.0,1.0,311,High-value loyal customers,13.13
4041,Dustin Johnson,nathandillon@example.com,DE,20,2025-06-01,False,62.0,2.0,170.45000000000002,5.0,3.0,3.0,533,High-value loyal customers,85.22500000000001
4042,Matthew Harris,reyeskyle@example.net,SE,75,2023-01-22,True,591.0,3.0,389.0,3.0,4.0,4.0,344,New buyers,129.66666666666666
4043,Steven Durham,fowlerchristian@example.net,JP,36,2024-04-03,False,742.0,4.0,327.85,3.0,5.0,4.0,354,New buyers,81.9625
4044,Anna Brown,medinapeter@example.net,US,57,2022-11-04,False,102.0,2.0,348.92,5.0,3.0,4.0,534,High-value loyal customers,174.45999999999998
4045,Paige Newton,shannon42@example.com,US,44,2021-10-22,True,2009.0,1.0,357.04,1.0,1.0,4.0,114,At-risk customers,357.04
4046,Christopher Williams,angela28@example.org,US,74,2025-01-14,True,1102.0,1.0,94.79,2.0,1.0,2.0,212,At-risk customers,94.79
4047,James Manning,billyward@example.net,IN,61,2023-03-21,True,2045.0,1.0,26.76,1.0,1.0,1.0,111,At-risk customers,26.76
4048,Justin Williams,joneschristopher@example.org,GB,46,2022-01-13,True,1024.0,1.0,22.48,2.0,1.0,1.0,211,At-risk customers,22.48
4049,Jeffery Leonard,william97@example.com,IN,44,2025-02-18,True,1555.0,1.0,136.98,1.0,1.0,2.0,112,At-risk customers,136.98
4051,Robert Garcia,loliver@example.net,FR,61,2021-03-30,False,21.0,2.0,45.53,5.0,3.0,1.0,531,Price-sensitive users,22.765
4052,Roger Lee,knightsherry@example.com,IN,20,2020-06-23,True,189.0,4.0,465.89,5.0,5.0,5.0,555,High-value loyal customers,116.4725
4053,Karl Chavez,smithkathleen@example.net,DE,50,2020-08-08,False,308.0,3.0,376.49000000000007,4.0,4.0,4.0,444,High-value loyal customers,125.49666666666668
4054,Jennifer Reyes,gbradford@example.net,US,41,2024-04-11,True,1236.0,2.0,234.73,2.0,3.0,3.0,233,At-risk customers,117.365
4055,Eric Anderson,lorijames@example.org,DE,28,2024-09-30,True,505.0,2.0,228.33,3.0,3.0,3.0,333,High-value loyal customers,114.165
4058,Eric James,lgallegos@example.org,MX,24,2020-01-07,True,369.0,2.0,207.68,4.0,3.0,3.0,433,High-value loyal customers,103.84
4059,Susan Bates,timothycameron@example.net,BR,30,2024-07-01,True,85.0,3.0,673.66,5.0,4.0,5.0,545,High-value loyal customers,224.5533333333333
4060,Deanna Owens,burnettcynthia@example.net,GB,56,2022-09-04,True,118.0,1.0,4.15,5.0,1.0,1.0,511,New buyers,4.15
4061,Manuel Soto,ephillips@example.net,GB,41,2020-05-09,True,991.0,2.0,67.28999999999999,2.0,3.0,1.0,231,At-risk customers,33.645
4062,Hailey Williams,hwatson@example.org,DE,39,2020-05-23,True,1072.0,2.0,266.63,2.0,3.0,4.0,234,At-risk customers,133.315
4063,Sandra Martin,barbara69@example.org,BR,63,2023-08-15,False,240.0,3.0,556.94,4.0,4.0,5.0,445,High-value loyal customers,185.64666666666668
4064,Sergio Vang,johnmaxwell@example.net,SE,62,2023-03-28,False,1493.0,2.0,344.15,1.0,3.0,4.0,134,At-risk customers,172.075
4067,Victor Gonzalez,lorettavasquez@example.com,CA,59,2025-08-01,False,1583.0,1.0,84.51,1.0,1.0,2.0,112,At-risk customers,84.51
4069,Christina Olsen,timgray@example.net,US,50,2023-07-29,False,1570.0,1.0,27.05,1.0,1.0,1.0,111,At-risk customers,27.05
4070,Angel Francis,nathaniel23@example.org,ZA,52,2024-03-23,True,258.0,2.0,195.09,4.0,3.0,3.0,433,High-value loyal customers,97.545
4071,Patrick Bradford,maureen65@example.net,SG,49,2025-02-09,True,1392.0,1.0,102.92,1.0,1.0,2.0,112,At-risk customers,102.92
4072,Larry Wilson,burnsamy@example.com,JP,55,2021-10-09,True,612.0,2.0,217.52,3.0,3.0,3.0,333,High-value loyal customers,108.76
4073,Martha Martinez,pjacobs@example.org,IN,49,2021-04-04,True,922.0,2.0,412.56,2.0,3.0,4.0,234,At-risk customers,206.28
4074,Victoria Lee,chrisjimenez@example.net,US,66,2023-09-01,True,153.0,2.0,174.54000000000002,5.0,3.0,3.0,533,High-value loyal customers,87.27000000000001
4076,Kimberly Martinez,alejandra44@example.com,DE,35,2023-10-15,False,1352.0,2.0,176.76,1.0,3.0,3.0,133,At-risk customers,88.38
4077,Jacob Potter,tony52@example.com,SE,51,2023-06-12,False,92.0,3.0,1329.48,5.0,4.0,5.0,545,High-value loyal customers,443.16
4078,Jennifer Phillips,ronaldturner@example.com,ES,56,2023-04-23,True,1342.0,2.0,326.96000000000004,1.0,3.0,4.0,134,At-risk customers,163.48000000000002
4079,James Smith,jacob42@example.com,IN,40,2024-12-30,True,672.0,4.0,743.47,3.0,5.0,5.0,355,Price-sensitive users,185.8675
4080,Wesley Gutierrez,yvonnehunt@example.org,AE,61,2020-08-19,True,675.0,2.0,80.50999999999999,3.0,3.0,2.0,332,Price-sensitive users,40.255
4081,David Berger,thomas51@example.org,FR,56,2021-09-16,False,99.0,2.0,349.53,5.0,3.0,4.0,534,High-value loyal customers,174.765
4082,Robin Bartlett,rwright@example.com,US,24,2025-10-01,False,918.0,1.0,151.31,2.0,1.0,2.0,212,High-value loyal customers,151.31
4083,Mark Roach,deanmatthew@example.net,BR,28,2021-06-03,False,751.0,1.0,219.51,3.0,1.0,3.0,313,High-value loyal customers,219.51
4085,Lauren Davis,xalvarado@example.org,GB,52,2021-04-05,True,1135.0,3.0,386.62,2.0,4.0,4.0,244,At-risk customers,128.8733333333333
4086,Ryan Weaver,maria52@example.com,MX,52,2025-02-01,False,188.0,2.0,761.6999999999999,5.0,3.0,5.0,535,Price-sensitive users,380.85
4087,Gregory Parks,harrymorales@example.com,CA,40,2025-04-02,True,968.0,1.0,42.43,2.0,1.0,1.0,211,At-risk customers,42.43
4088,Corey Gomez,armstrongjoyce@example.com,US,72,2024-11-09,True,632.0,2.0,134.87,3.0,3.0,2.0,332,Price-sensitive users,67.435
4089,Michael Martinez,hamiltonnicole@example.org,ZA,62,2020-09-22,True,733.0,2.0,263.83,3.0,3.0,4.0,334,High-value loyal customers,131.915
4091,Sarah Davis,tiffanygarrison@example.org,FR,25,2024-08-26,True,1118.0,1.0,5.4,2.0,1.0,1.0,211,At-risk customers,5.4
4092,Dana Strickland,emilyharrison@example.com,IN,54,2022-03-17,False,290.0,1.0,16.86,4.0,1.0,1.0,411,New buyers,16.86
4093,Timothy Miller,hward@example.org,DE,69,2021-11-04,False,871.0,2.0,48.06,2.0,3.0,1.0,231,At-risk customers,24.03
4094,Debra Schwartz,cassandrabrown@example.org,MX,31,2023-10-14,False,765.0,2.0,491.47,3.0,3.0,5.0,335,New buyers,245.735
4095,Thomas King,tammy23@example.net,IN,52,2025-06-06,False,1251.0,1.0,21.46,2.0,1.0,1.0,211,At-risk customers,21.46
4096,James Matthews,williambowen@example.com,DE,21,2025-06-12,False,436.0,1.0,177.42,4.0,1.0,3.0,413,New buyers,177.42
4098,Heather Leblanc,erika71@example.net,FR,65,2023-12-09,True,1307.0,1.0,54.73,2.0,1.0,1.0,211,At-risk customers,54.73
4099,Diane Crawford,holmestrevor@example.org,AU,40,2021-04-05,False,760.0,1.0,31.18,3.0,1.0,1.0,311,High-value loyal customers,31.18
4100,Mathew Larson,diane97@example.net,IN,22,2024-11-06,True,227.0,3.0,845.76,4.0,4.0,5.0,445,High-value loyal customers,281.92
4101,Sheryl Park,calvin12@example.net,SG,23,2023-07-29,False,202.0,4.0,637.17,5.0,5.0,5.0,555,High-value loyal customers,159.2925
4102,Timothy Rich,thomas07@example.net,ZA,62,2022-03-07,False,84.0,2.0,119.36,5.0,3.0,2.0,532,Price-sensitive users,59.68
4103,Nathaniel Guzman,briannabarnes@example.net,US,44,2022-02-01,False,432.0,1.0,64.94,4.0,1.0,1.0,411,New buyers,64.94
4104,Heather Fuller,crobinson@example.com,US,54,2023-04-11,True,642.0,2.0,131.34,3.0,3.0,2.0,332,Price-sensitive users,65.67
4105,Brittany Turner,eperkins@example.com,ES,67,2025-09-21,False,348.0,1.0,62.1,4.0,1.0,1.0,411,New buyers,62.1
4106,Tina Oneill,snowvictoria@example.org,JP,65,2023-07-28,True,380.0,2.0,171.15,4.0,3.0,3.0,433,High-value loyal customers,85.575
4107,Angela Oneill,ocampbell@example.com,ES,55,2020-10-20,True,1523.0,2.0,84.34,1.0,3.0,2.0,132,At-risk customers,42.17
4108,Shannon Dickerson,ricky63@example.com,ES,57,2025-07-31,False,1386.0,1.0,121.43,1.0,1.0,2.0,112,At-risk customers,121.43
4109,Cody Johnson,wilsonjoe@example.com,US,44,2020-12-27,True,34.0,4.0,736.77,5.0,5.0,5.0,555,High-value loyal customers,184.1925
4110,George Scott,williamsonjoseph@example.org,SE,33,2024-04-20,False,701.0,1.0,15.86,3.0,1.0,1.0,311,High-value loyal customers,15.86
4111,Thomas Green,garycox@example.net,IN,36,2024-05-26,False,1926.0,2.0,599.43,1.0,3.0,5.0,135,At-risk customers,299.715
4112,Blake Murray,samantha87@example.org,FR,22,2022-11-19,True,1415.0,2.0,304.22,1.0,3.0,4.0,134,At-risk customers,152.11
4113,Jennifer Henson,schaefertimothy@example.org,US,47,2025-03-26,True,320.0,2.0,93.22,4.0,3.0,2.0,432,Price-sensitive users,46.61
4116,Jimmy Jones,victoria69@example.net,MX,49,2024-11-13,False,1792.0,1.0,27.01,1.0,1.0,1.0,111,At-risk customers,27.01
4117,Ricky Martinez,christopher01@example.net,GB,32,2020-05-01,False,581.0,2.0,255.05,3.0,3.0,3.0,333,High-value loyal customers,127.525
4118,Jennifer Leach,esandoval@example.org,PL,27,2023-06-30,True,127.0,2.0,179.96,5.0,3.0,3.0,533,High-value loyal customers,89.98
4119,Ryan Watson,diane11@example.net,BR,28,2020-03-31,True,107.0,3.0,320.87,5.0,4.0,4.0,544,High-value loyal customers,106.95666666666666
4120,Megan Johnson,mgibson@example.com,MX,25,2021-09-28,False,432.0,1.0,11.26,4.0,1.0,1.0,411,New buyers,11.26
4121,Tracy Medina,bharris@example.org,PL,20,2024-10-08,True,650.0,2.0,87.84,3.0,3.0,2.0,332,Price-sensitive users,43.92
4122,Tracy Lopez,obailey@example.com,MX,75,2024-08-05,True,667.0,2.0,342.89,3.0,3.0,4.0,334,High-value loyal customers,171.445
4123,Antonio Keith,danacruz@example.org,US,41,2025-07-11,False,541.0,2.0,36.3,3.0,3.0,1.0,331,Price-sensitive users,18.15
4124,Amanda Meyer,wintersjasmine@example.com,FR,23,2024-07-14,True,542.0,3.0,337.75,3.0,4.0,4.0,344,New buyers,112.58333333333331
4125,Tracy Zuniga,lswanson@example.com,IN,67,2021-12-21,True,1935.0,2.0,60.02,1.0,3.0,1.0,131,At-risk customers,30.01
4126,Eric Miller,ryanphillips@example.net,MX,49,2022-08-23,False,1297.0,1.0,17.09,2.0,1.0,1.0,211,At-risk customers,17.09
4127,Michael Johnston,jessicaowen@example.org,US,47,2023-01-18,False,315.0,4.0,237.78,4.0,5.0,3.0,453,New buyers,59.445
4129,Jackie Rodgers,alyssa07@example.org,US,23,2021-01-10,False,820.0,2.0,192.35,3.0,3.0,3.0,333,High-value loyal customers,96.175
4130,Jeffrey Baird,barbara81@example.org,SG,35,2025-02-02,True,895.0,1.0,135.49,2.0,1.0,2.0,212,High-value loyal customers,135.49
4131,Taylor Martinez,sophia90@example.org,FR,61,2023-02-10,True,1097.0,2.0,213.25,2.0,3.0,3.0,233,At-risk customers,106.625
4132,Monica Kim,whitelaura@example.org,GB,50,2023-12-02,True,603.0,2.0,277.82,3.0,3.0,4.0,334,High-value loyal customers,138.91
4133,Patrick Kennedy,richardnorman@example.org,DE,32,2022-04-11,True,726.0,3.0,311.39,3.0,4.0,4.0,344,New buyers,103.79666666666668
4134,Donald Hunt,tlopez@example.org,PL,69,2025-09-13,False,860.0,4.0,342.95,2.0,5.0,4.0,254,At-risk customers,85.7375
4135,Crystal Molina,lopezsarah@example.org,IN,62,2024-01-29,True,898.0,2.0,621.12,2.0,3.0,5.0,235,At-risk customers,310.56
4136,Leslie Davies,zjordan@example.org,AU,29,2023-11-13,True,1013.0,2.0,154.01000000000002,2.0,3.0,3.0,233,At-risk customers,77.00500000000001
4137,Timothy Sparks,kgreen@example.com,SE,67,2022-08-01,True,387.0,2.0,395.59,4.0,3.0,4.0,434,High-value loyal customers,197.795
4139,Charles Stuart,adamsmary@example.net,DE,54,2024-01-02,False,1017.0,2.0,101.2,2.0,3.0,2.0,232,At-risk customers,50.6
4141,Antonio Good,sharon30@example.com,SG,31,2023-12-14,True,400.0,3.0,805.21,4.0,4.0,5.0,445,High-value loyal customers,268.40333333333336
4142,Misty Bennett,kenneth53@example.com,AU,57,2023-09-02,True,1780.0,1.0,55.71,1.0,1.0,1.0,111,At-risk customers,55.71
4143,Tina Smith,vford@example.net,PL,52,2025-02-13,True,174.0,6.0,401.97,5.0,5.0,4.0,554,High-value loyal customers,66.995
4145,Marcus Dillon PhD,hreeves@example.com,AE,50,2020-09-15,False,9.0,4.0,318.33,5.0,5.0,4.0,554,High-value loyal customers,79.5825
4146,James Allen,karenmartinez@example.org,ES,48,2021-05-25,True,63.0,1.0,1101.3,5.0,1.0,5.0,515,New buyers,1101.3
4147,Teresa Welch,james41@example.com,MX,64,2025-08-25,True,1808.0,3.0,280.53,1.0,4.0,4.0,144,At-risk customers,93.51
4148,Angela Forbes,stephanie75@example.net,US,74,2023-12-16,False,1755.0,1.0,9.58,1.0,1.0,1.0,111,At-risk customers,9.58
4149,Tina Hansen,sierraavila@example.net,BR,31,2023-05-07,True,1773.0,1.0,773.79,1.0,1.0,5.0,115,At-risk customers,773.79
4150,Zachary Gordon,james94@example.org,FR,25,2024-07-02,True,483.0,3.0,303.37,4.0,4.0,4.0,444,High-value loyal customers,101.12333333333332
4151,Michael Griffith,cblankenship@example.com,AE,29,2021-02-24,True,1028.0,1.0,43.08,2.0,1.0,1.0,211,At-risk customers,43.08
4152,Brittany Nguyen,brenda69@example.net,SG,68,2025-04-05,True,589.0,4.0,601.48,3.0,5.0,5.0,355,New buyers,150.37
4153,Deborah Molina,edwardcampbell@example.com,GB,28,2023-10-20,True,1390.0,3.0,143.95999999999998,1.0,4.0,2.0,142,At-risk customers,47.98666666666666
4154,Barry Howe,medinafrederick@example.org,US,59,2024-09-01,True,1768.0,1.0,93.26,1.0,1.0,2.0,112,At-risk customers,93.26
4156,Michelle Harmon,bmercer@example.org,US,63,2021-01-27,False,586.0,3.0,353.69,3.0,4.0,4.0,344,New buyers,117.89666666666666
4157,Desiree Leonard DVM,kelly66@example.org,US,57,2025-05-09,True,908.0,1.0,27.89,2.0,1.0,1.0,211,High-value loyal customers,27.89
4158,Robin Kennedy,lcunningham@example.com,GB,59,2022-07-07,True,209.0,4.0,368.02,5.0,5.0,4.0,554,High-value loyal customers,92.005
4159,Sharon Hopkins,cookchristopher@example.com,BR,28,2025-01-29,False,37.0,3.0,237.18,5.0,4.0,3.0,543,New buyers,79.06
4160,Jerry Hobbs,anthony11@example.com,AU,26,2020-02-26,False,653.0,2.0,129.94,3.0,3.0,2.0,332,Price-sensitive users,64.97
4161,Jason Olson,nathan90@example.org,JP,18,2021-02-09,False,436.0,1.0,48.35,4.0,1.0,1.0,411,New buyers,48.35
4162,Maria Cruz,fbarber@example.net,AE,45,2023-02-09,True,353.0,6.0,1143.34,4.0,5.0,5.0,455,High-value loyal customers,190.5566666666667
4163,Hunter Carter,sarah71@example.org,PL,57,2023-02-09,False,314.0,2.0,293.09000000000003,4.0,3.0,4.0,434,High-value loyal customers,146.54500000000002
4164,Christopher Carr,jasonedwards@example.net,GB,38,2020-01-20,False,176.0,3.0,223.46,5.0,4.0,3.0,543,New buyers,74.48666666666666
4165,Joyce West,greenamanda@example.org,US,70,2023-11-11,True,995.0,2.0,12.85,2.0,3.0,1.0,231,At-risk customers,6.425
4166,Bryan Castro,atkinsonkimberly@example.net,FR,73,2024-09-02,True,390.0,3.0,265.32,4.0,4.0,4.0,444,High-value loyal customers,88.44
4167,Karen Bailey,scott76@example.com,NL,31,2025-09-22,True,49.0,5.0,1007.67,5.0,5.0,5.0,555,High-value loyal customers,201.534
4169,Tiffany Rivera,jeremy53@example.org,JP,38,2021-07-30,False,2082.0,1.0,14.01,1.0,1.0,1.0,111,At-risk customers,14.01
4170,Angela Gordon,qbowen@example.com,MX,29,2025-09-07,True,47.0,2.0,100.02,5.0,3.0,2.0,532,Price-sensitive users,50.01
4171,Benjamin George,davidwhite@example.net,GB,43,2025-04-09,True,372.0,3.0,100.42,4.0,4.0,2.0,442,Price-sensitive users,33.473333333333336
4172,Travis Cox,deborah97@example.com,MX,36,2022-01-05,False,1014.0,3.0,438.43,2.0,4.0,5.0,245,At-risk customers,146.14333333333337
4173,Mary Allen,seanrosales@example.com,GB,71,2023-06-19,False,65.0,1.0,148.89,5.0,1.0,2.0,512,New buyers,148.89
4174,Jacob Thomas,kristin89@example.net,FR,74,2023-12-25,True,1427.0,1.0,256.23,1.0,1.0,3.0,113,At-risk customers,256.23
4175,John Parker,showard@example.com,GB,32,2020-02-04,True,629.0,3.0,92.77,3.0,4.0,2.0,342,Price-sensitive users,30.92333333333333
4176,Adam Evans,jacksonmiranda@example.net,US,23,2023-03-03,True,1088.0,1.0,55.18,2.0,1.0,1.0,211,At-risk customers,55.18
4177,Lauren Montgomery,laurenhull@example.net,FR,35,2023-10-15,False,1327.0,1.0,136.27,2.0,1.0,2.0,212,At-risk customers,136.27
4178,Jerry Cruz,russelljulie@example.org,DE,34,2025-02-04,False,221.0,3.0,212.26,5.0,4.0,3.0,543,New buyers,70.75333333333333
4179,Jennifer Potts,janicedavies@example.com,DE,42,2025-02-05,True,557.0,4.0,634.53,3.0,5.0,5.0,355,Price-sensitive users,158.6325
4180,Chad Thomas,emmahernandez@example.org,GB,75,2025-01-31,True,703.0,2.0,61.13,3.0,3.0,1.0,331,Price-sensitive users,30.565
4182,Matthew Daniels,christopher30@example.net,FR,47,2024-01-27,True,47.0,2.0,121.7,5.0,3.0,2.0,532,Price-sensitive users,60.85
4183,Michele Martin,zharper@example.net,FR,36,2023-05-28,True,1877.0,1.0,99.09,1.0,1.0,2.0,112,At-risk customers,99.09
4184,Tara Simpson,brittany04@example.com,JP,27,2025-10-11,False,121.0,3.0,565.1800000000001,5.0,4.0,5.0,545,High-value loyal customers,188.39333333333332
4185,Jennifer Bailey,rachelguzman@example.org,IN,30,2022-06-29,True,974.0,3.0,322.25,2.0,4.0,4.0,244,At-risk customers,107.41666666666669
4186,Anna Deleon,beckerjonathan@example.com,BR,61,2023-11-27,False,130.0,2.0,289.89000000000004,5.0,3.0,4.0,534,High-value loyal customers,144.94500000000002
4188,Kellie Hart,lori16@example.org,MX,72,2025-06-01,False,479.0,2.0,232.09,4.0,3.0,3.0,433,High-value loyal customers,116.045
4189,Linda Robinson,william14@example.net,US,45,2022-08-09,False,138.0,4.0,131.41,5.0,5.0,2.0,552,Price-sensitive users,32.8525
4190,Derrick Campbell,victoriafitzpatrick@example.net,IN,25,2020-10-07,True,919.0,1.0,34.41,2.0,1.0,1.0,211,High-value loyal customers,34.41
4191,Stephen Smith,leslie93@example.com,CA,28,2022-01-28,False,360.0,9.0,1179.38,4.0,5.0,5.0,455,High-value loyal customers,131.04222222222222
4192,Cheryl Manning,ronald87@example.com,JP,62,2023-02-15,True,278.0,3.0,425.95,4.0,4.0,4.0,444,High-value loyal customers,141.98333333333332
4193,Laura Gonzales,rebeccarusso@example.org,FR,31,2025-03-06,True,2119.0,1.0,226.14,1.0,1.0,3.0,113,At-risk customers,226.14
4194,Nichole Savage,gracekey@example.com,US,23,2023-03-13,True,155.0,2.0,289.67,5.0,3.0,4.0,534,High-value loyal customers,144.835
4195,Michael Tran,bensonbenjamin@example.org,IN,71,2024-09-13,False,831.0,2.0,391.67,3.0,3.0,4.0,334,High-value loyal customers,195.835
4196,Jessica Parks,whiteregina@example.org,JP,36,2024-03-30,True,311.0,1.0,27.47,4.0,1.0,1.0,411,New buyers,27.47
4197,Keith Lutz,ykidd@example.net,US,42,2023-06-07,False,338.0,1.0,105.81,4.0,1.0,2.0,412,New buyers,105.81
4198,Joseph Strickland,hannahbarr@example.com,ES,66,2022-07-27,False,873.0,2.0,236.22,2.0,3.0,3.0,233,At-risk customers,118.11
